,col 0,,col a,col b,col c,col d,col e,col f,RTC,col g,col h
2689,0.746944444,4974.65,1.381847222,0:44:49.000,3.8647,7006.400,5229.100,19277.900,01/09/2021 21:20:56,27077.6,25.245
2690,0.747222222,4976.5,1.382361111,0:44:50.000,3.8647,7000.200,5231.100,19285.400,01/09/2021 21:20:57,27053.7,25.247
2691,0.7475,4978.35,1.382875,0:44:51.000,3.8647,7006.400,5233.000,19292.900,01/09/2021 21:20:58,27077.6,25.248
2692,0.747777778,4980.2,1.383388889,0:44:52.000,3.8650,7006.400,5235.000,19300.400,01/09/2021 21:20:59,27079.7,25.25
2693,0.748055556,4982.05,1.383902778,0:44:53.000,3.8650,7000.200,5236.900,19307.900,01/09/2021 21:21:00,27055.8,25.254
2694,0.748333333,4983.9,1.384416667,0:44:54.000,3.8653,7006.400,5238.800,19315.500,01/09/2021 21:21:01,27081.8,25.256
2695,0.748611111,4985.75,1.384930556,0:44:55.000,3.8653,7006.400,5240.800,19323.000,01/09/2021 21:21:02,27081.8,25.256
2696,0.748888889,4987.6,1.385444444,0:44:56.000,3.8656,7006.400,5242.700,19330.500,01/09/2021 21:21:03,27083.9,25.258
2697,0.749166667,4989.45,1.385958333,0:44:57.000,3.8656,7006.400,5244.700,19338.000,01/09/2021 21:21:04,27083.9,25.26
2698,0.749444444,4991.3,1.386472222,0:44:58.000,3.8656,7000.200,5246.600,19345.500,01/09/2021 21:21:05,27060.0,25.261
2699,0.749722222,4993.15,1.386986111,0:44:59.000,3.8659,7000.200,5248.600,19353.100,01/09/2021 21:21:06,27062.1,25.256
2700,0.75,4995,1.3875,0:45:00.000,3.8659,7006.400,5250.500,19360.600,01/09/2021 21:21:07,27086.0,25.255
2701,0.750277778,4996.85,1.388013889,0:45:01.000,3.8662,7006.400,5252.500,19368.100,01/09/2021 21:21:08,27088.1,25.254
2702,0.750555556,4998.7,1.388527778,0:45:02.000,3.8662,7000.200,5254.400,19375.600,01/09/2021 21:21:09,27064.2,25.253
2703,0.750833333,5000.55,1.389041667,0:45:03.000,3.8665,7000.200,5256.400,19383.100,01/09/2021 21:21:10,27066.3,25.253
2704,0.751111111,5002.4,1.389555556,0:45:04.000,3.8665,7000.200,5258.300,19390.700,01/09/2021 21:21:11,27066.3,25.254
2705,0.751388889,5004.25,1.390069444,0:45:05.000,3.8665,7006.400,5260.200,19398.200,01/09/2021 21:21:12,27090.2,25.257
2706,0.751666667,5006.1,1.390583333,0:45:06.000,3.8668,7006.400,5262.200,19405.700,01/09/2021 21:21:13,27092.3,25.26
2707,0.751944444,5007.95,1.391097222,0:45:07.000,3.8668,7006.400,5264.100,19413.200,01/09/2021 21:21:14,27092.3,25.261
2708,0.752222222,5009.8,1.391611111,0:45:08.000,3.8671,7000.200,5266.100,19420.800,01/09/2021 21:21:15,27070.5,25.261
2709,0.7525,5011.65,1.392125,0:45:09.000,3.8671,7006.400,5268.000,19428.300,01/09/2021 21:21:16,27094.4,25.26
2710,0.752777778,5013.5,1.392638889,0:45:10.000,3.8674,7006.400,5270.000,19435.800,01/09/2021 21:21:17,27096.6,25.256
2711,0.753055556,5015.35,1.393152778,0:45:11.000,3.8674,7006.400,5271.900,19443.300,01/09/2021 21:21:18,27096.6,25.253
2712,0.753333333,5017.2,1.393666667,0:45:12.000,3.8674,7006.400,5273.900,19450.900,01/09/2021 21:21:19,27096.6,25.254
2713,0.753611111,5019.05,1.394180556,0:45:13.000,3.8678,7006.400,5275.800,19458.400,01/09/2021 21:21:20,27099.4,25.255
2714,0.753888889,5020.9,1.394694444,0:45:14.000,3.8678,7006.400,5277.800,19465.900,01/09/2021 21:21:21,27099.4,25.257
2715,0.754166667,5022.75,1.395208333,0:45:15.000,3.8681,7006.400,5279.700,19473.400,01/09/2021 21:21:22,27101.5,25.258
2716,0.754444444,5024.6,1.395722222,0:45:16.000,3.8681,7006.400,5281.700,19481.000,01/09/2021 21:21:23,27101.5,25.251
2717,0.754722222,5026.45,1.396236111,0:45:17.000,3.8687,7006.400,5283.600,19488.500,01/09/2021 21:21:24,27105.7,25.246
2718,0.755,5028.3,1.39675,0:45:18.000,3.8687,7006.400,5285.500,19496.000,01/09/2021 21:21:25,27105.7,25.244
2719,0.755277778,5030.15,1.397263889,0:45:19.000,3.8690,7006.400,5287.500,19503.600,01/09/2021 21:21:26,27107.8,25.243
2720,0.755555556,5032,1.397777778,0:45:20.000,3.8690,7000.200,5289.400,19511.100,01/09/2021 21:21:27,27083.8,25.242
2721,0.755833333,5033.85,1.398291667,0:45:21.000,3.8690,7006.400,5291.400,19518.600,01/09/2021 21:21:28,27107.8,25.243
2722,0.756111111,5035.7,1.398805556,0:45:22.000,3.8693,7006.400,5293.300,19526.100,01/09/2021 21:21:29,27109.9,25.242
2723,0.756388889,5037.55,1.399319444,0:45:23.000,3.8693,7006.400,5295.300,19533.700,01/09/2021 21:21:30,27109.9,25.245
2724,0.756666667,5039.4,1.399833333,0:45:24.000,3.8696,7006.400,5297.200,19541.200,01/09/2021 21:21:31,27112.0,25.248
2725,0.756944444,5041.25,1.400347222,0:45:25.000,3.8696,7000.200,5299.200,19548.700,01/09/2021 21:21:32,27088.0,25.247
2726,0.757222222,5043.1,1.400861111,0:45:26.000,3.8696,7006.400,5301.100,19556.200,01/09/2021 21:21:33,27112.0,25.244
2727,0.7575,5044.95,1.401375,0:45:27.000,3.8699,7006.400,5303.100,19563.800,01/09/2021 21:21:34,27114.1,25.243
2728,0.757777778,5046.8,1.401888889,0:45:28.000,3.8699,7006.400,5305.000,19571.300,01/09/2021 21:21:35,27114.1,25.241
2729,0.758055556,5048.65,1.402402778,0:45:29.000,3.8702,7006.400,5306.900,19578.800,01/09/2021 21:21:36,27116.2,25.239
2730,0.758333333,5050.5,1.402916667,0:45:30.000,3.8702,7006.400,5308.900,19586.400,01/09/2021 21:21:37,27116.2,25.239
2731,0.758611111,5052.35,1.403430556,0:45:31.000,3.8705,7006.400,5310.800,19593.900,01/09/2021 21:21:38,27118.3,25.241
2732,0.758888889,5054.2,1.403944444,0:45:32.000,3.8705,7006.400,5312.800,19601.400,01/09/2021 21:21:39,27118.3,25.244
2733,0.759166667,5056.05,1.404458333,0:45:33.000,3.8709,7000.200,5314.700,19609.000,01/09/2021 21:21:40,27097.1,25.245
2734,0.759444444,5057.9,1.404972222,0:45:34.000,3.8709,7000.200,5316.700,19616.500,01/09/2021 21:21:41,27097.1,25.244
2735,0.759722222,5059.75,1.405486111,0:45:35.000,3.8709,7000.200,5318.600,19624.000,01/09/2021 21:21:42,27097.1,25.244
2736,0.76,5061.6,1.406,0:45:36.000,3.8709,6994.000,5320.600,19631.500,01/09/2021 21:21:43,27073.1,25.244
2737,0.760277778,5063.45,1.406513889,0:45:37.000,3.8712,6994.000,5322.500,19639.100,01/09/2021 21:21:44,27075.2,25.245
2738,0.760555556,5065.3,1.407027778,0:45:38.000,3.8712,6994.000,5324.500,19646.600,01/09/2021 21:21:45,27075.2,25.247
2739,0.760833333,5067.15,1.407541667,0:45:39.000,3.8715,6994.000,5326.400,19654.100,01/09/2021 21:21:46,27077.3,25.251
2740,0.761111111,5069,1.408055556,0:45:40.000,3.8715,6994.000,5328.300,19661.600,01/09/2021 21:21:47,27077.3,25.255
2741,0.761388889,5070.85,1.408569444,0:45:41.000,3.8715,6994.000,5330.300,19669.200,01/09/2021 21:21:48,27077.3,25.26
2742,0.761666667,5072.7,1.409083333,0:45:42.000,3.8718,6994.000,5332.200,19676.700,01/09/2021 21:21:49,27079.4,25.261
2743,0.761944444,5074.55,1.409597222,0:45:43.000,3.8718,6994.000,5334.200,19684.200,01/09/2021 21:21:50,27079.4,25.26
2744,0.762222222,5076.4,1.410111111,0:45:44.000,3.8721,6987.800,5336.100,19691.700,01/09/2021 21:21:51,27057.5,25.261
2745,0.7625,5078.25,1.410625,0:45:45.000,3.8721,6987.800,5338.000,19699.200,01/09/2021 21:21:52,27057.5,25.259
2746,0.762777778,5080.1,1.411138889,0:45:46.000,3.8724,6994.000,5340.000,19706.800,01/09/2021 21:21:53,27083.6,25.257
2747,0.763055556,5081.95,1.411652778,0:45:47.000,3.8724,6994.000,5341.900,19714.300,01/09/2021 21:21:54,27083.6,25.256
2748,0.763333333,5083.8,1.412166667,0:45:48.000,3.8724,6994.000,5343.900,19721.800,01/09/2021 21:21:55,27083.6,25.252
2749,0.763611111,5085.65,1.412680556,0:45:49.000,3.8727,6994.000,5345.800,19729.300,01/09/2021 21:21:56,27085.7,25.25
2750,0.763888889,5087.5,1.413194444,0:45:50.000,3.8727,6994.000,5347.800,19736.800,01/09/2021 21:21:57,27085.7,25.25
2751,0.764166667,5089.35,1.413708333,0:45:51.000,3.8730,6994.000,5349.700,19744.400,01/09/2021 21:21:58,27087.8,25.251
2752,0.764444444,5091.2,1.414222222,0:45:52.000,3.8730,6994.000,5351.600,19751.900,01/09/2021 21:21:59,27087.8,25.252
2753,0.764722222,5093.05,1.414736111,0:45:53.000,3.8733,6994.000,5353.600,19759.400,01/09/2021 21:22:00,27089.9,25.254
2754,0.765,5094.9,1.41525,0:45:54.000,3.8733,6994.000,5355.500,19766.900,01/09/2021 21:22:01,27089.9,25.258
2755,0.765277778,5096.75,1.415763889,0:45:55.000,3.8733,6994.000,5357.500,19774.500,01/09/2021 21:22:02,27089.9,25.26
2756,0.765555556,5098.6,1.416277778,0:45:56.000,3.8736,6994.000,5359.400,19782.000,01/09/2021 21:22:03,27092.0,25.26
2757,0.765833333,5100.45,1.416791667,0:45:57.000,3.8736,6994.000,5361.400,19789.500,01/09/2021 21:22:04,27092.0,25.261
2758,0.766111111,5102.3,1.417305556,0:45:58.000,3.8740,6994.000,5363.300,19797.000,01/09/2021 21:22:05,27094.8,25.264
2759,0.766388889,5104.15,1.417819444,0:45:59.000,3.8740,6994.000,5365.200,19804.600,01/09/2021 21:22:06,27094.8,25.265
2760,0.766666667,5106,1.418333333,0:46:00.000,3.8743,6994.000,5367.200,19812.100,01/09/2021 21:22:07,27096.9,25.265
2761,0.766944444,5107.85,1.418847222,0:46:01.000,3.8743,6987.800,5369.100,19819.600,01/09/2021 21:22:08,27072.8,25.266
2762,0.767222222,5109.7,1.419361111,0:46:02.000,3.8746,6994.000,5371.100,19827.100,01/09/2021 21:22:09,27099.0,25.266
2763,0.7675,5111.55,1.419875,0:46:03.000,3.8746,6994.000,5373.000,19834.700,01/09/2021 21:22:10,27099.0,25.264
2764,0.767777778,5113.4,1.420388889,0:46:04.000,3.8746,6994.000,5375.000,19842.200,01/09/2021 21:22:11,27099.0,25.26
2765,0.768055556,5115.25,1.420902778,0:46:05.000,3.8749,6994.000,5376.900,19849.700,01/09/2021 21:22:12,27101.1,25.257
2766,0.768333333,5117.1,1.421416667,0:46:06.000,3.8749,6994.000,5378.800,19857.200,01/09/2021 21:22:13,27101.1,25.258
2767,0.768611111,5118.95,1.421930556,0:46:07.000,3.8752,6994.000,5380.800,19864.800,01/09/2021 21:22:14,27103.1,25.26
2768,0.768888889,5120.8,1.422444444,0:46:08.000,3.8752,6994.000,5382.700,19872.300,01/09/2021 21:22:15,27103.1,25.259
2769,0.769166667,5122.65,1.422958333,0:46:09.000,3.8752,6994.000,5384.700,19879.800,01/09/2021 21:22:16,27103.1,25.257
2770,0.769444444,5124.5,1.423472222,0:46:10.000,3.8755,6994.000,5386.600,19887.400,01/09/2021 21:22:17,27105.2,25.257
2771,0.769722222,5126.35,1.423986111,0:46:11.000,3.8755,6994.000,5388.600,19894.900,01/09/2021 21:22:18,27105.2,25.255
2772,0.77,5128.2,1.4245,0:46:12.000,3.8761,6994.000,5390.500,19902.400,01/09/2021 21:22:19,27109.4,25.256
2773,0.770277778,5130.05,1.425013889,0:46:13.000,3.8761,6994.000,5392.400,19909.900,01/09/2021 21:22:20,27109.4,25.259
2774,0.770555556,5131.9,1.425527778,0:46:14.000,3.8764,6994.000,5394.400,19917.500,01/09/2021 21:22:21,27111.5,25.261
2775,0.770833333,5133.75,1.426041667,0:46:15.000,3.8764,6994.000,5396.300,19925.000,01/09/2021 21:22:22,27111.5,25.265
2776,0.771111111,5135.6,1.426555556,0:46:16.000,3.8764,6994.000,5398.300,19932.500,01/09/2021 21:22:23,27111.5,25.268
2777,0.771388889,5137.45,1.427069444,0:46:17.000,3.8767,6994.000,5400.200,19940.100,01/09/2021 21:22:24,27113.6,25.268
2778,0.771666667,5139.3,1.427583333,0:46:18.000,3.8767,6987.800,5402.200,19947.600,01/09/2021 21:22:25,27089.6,25.268
2779,0.771944444,5141.15,1.428097222,0:46:19.000,3.8771,6994.000,5404.100,19955.100,01/09/2021 21:22:26,27116.4,25.27
2780,0.772222222,5143,1.428611111,0:46:20.000,3.8771,6994.000,5406.000,19962.700,01/09/2021 21:22:27,27116.4,25.271
2781,0.7725,5144.85,1.429125,0:46:21.000,3.8774,6994.000,5408.000,19970.200,01/09/2021 21:22:28,27118.5,25.272
2782,0.772777778,5146.7,1.429638889,0:46:22.000,3.8774,6994.000,5409.900,19977.700,01/09/2021 21:22:29,27118.5,25.274
2783,0.773055556,5148.55,1.430152778,0:46:23.000,3.8777,6994.000,5411.900,19985.300,01/09/2021 21:22:30,27120.6,25.275
2784,0.773333333,5150.4,1.430666667,0:46:24.000,3.8777,6994.000,5413.800,19992.800,01/09/2021 21:22:31,27120.6,25.278
2785,0.773611111,5152.25,1.431180556,0:46:25.000,3.8777,6987.800,5415.700,20000.300,01/09/2021 21:22:32,27096.6,25.278
2786,0.773888889,5154.1,1.431694444,0:46:26.000,3.8780,6994.000,5417.700,20007.900,01/09/2021 21:22:33,27122.7,25.278
2787,0.774166667,5155.95,1.432208333,0:46:27.000,3.8780,6987.800,5419.600,20015.400,01/09/2021 21:22:34,27098.7,25.278
2788,0.774444444,5157.8,1.432722222,0:46:28.000,3.8783,6994.000,5421.600,20022.900,01/09/2021 21:22:35,27124.8,25.276
2789,0.774722222,5159.65,1.433236111,0:46:29.000,3.8783,6994.000,5423.500,20030.500,01/09/2021 21:22:36,27124.8,25.275
2790,0.775,5161.5,1.43375,0:46:30.000,3.8783,6994.000,5425.500,20038.000,01/09/2021 21:22:37,27124.8,25.274
2791,0.775277778,5163.35,1.434263889,0:46:31.000,3.8786,6987.800,5427.400,20045.500,01/09/2021 21:22:38,27102.9,25.271
2792,0.775555556,5165.2,1.434777778,0:46:32.000,3.8789,6987.800,5429.300,20053.100,01/09/2021 21:22:39,27105.0,25.268
2793,0.775833333,5167.05,1.435291667,0:46:33.000,3.8789,6994.000,5431.300,20060.600,01/09/2021 21:22:40,27129.0,25.265
2794,0.776111111,5168.9,1.435805556,0:46:34.000,3.8789,6994.000,5433.200,20068.100,01/09/2021 21:22:41,27129.0,25.261
2795,0.776388889,5170.75,1.436319444,0:46:35.000,3.8792,6987.800,5435.200,20075.700,01/09/2021 21:22:42,27107.1,25.259
2796,0.776666667,5172.6,1.436833333,0:46:36.000,3.8792,6994.000,5437.100,20083.200,01/09/2021 21:22:43,27131.1,25.258
2797,0.776944444,5174.45,1.437347222,0:46:37.000,3.8792,6994.000,5439.100,20090.700,01/09/2021 21:22:44,27131.1,25.254
2798,0.777222222,5176.3,1.437861111,0:46:38.000,3.8795,6994.000,5441.000,20098.300,01/09/2021 21:22:45,27133.2,25.253
2799,0.7775,5178.15,1.438375,0:46:39.000,3.8795,6994.000,5442.900,20105.800,01/09/2021 21:22:46,27133.2,25.253
2800,0.777777778,5180,1.438888889,0:46:40.000,3.8798,6994.000,5444.900,20113.300,01/09/2021 21:22:47,27135.3,25.253
2801,0.778055556,5181.85,1.439402778,0:46:41.000,3.8798,6994.000,5446.800,20120.900,01/09/2021 21:22:48,27135.3,25.255
2802,0.778333333,5183.7,1.439916667,0:46:42.000,3.8802,6994.000,5448.800,20128.400,01/09/2021 21:22:49,27138.1,25.258
2803,0.778611111,5185.55,1.440430556,0:46:43.000,3.8802,6987.800,5450.700,20136.000,01/09/2021 21:22:50,27114.1,25.261
2804,0.778888889,5187.4,1.440944444,0:46:44.000,3.8802,6994.000,5452.700,20143.500,01/09/2021 21:22:51,27138.1,25.262
2805,0.779166667,5189.25,1.441458333,0:46:45.000,3.8805,6994.000,5454.600,20151.000,01/09/2021 21:22:52,27140.2,25.261
2806,0.779444444,5191.1,1.441972222,0:46:46.000,3.8805,6994.000,5456.500,20158.600,01/09/2021 21:22:53,27140.2,25.259
2807,0.779722222,5192.95,1.442486111,0:46:47.000,3.8808,6994.000,5458.500,20166.100,01/09/2021 21:22:54,27142.3,25.259
2808,0.78,5194.8,1.443,0:46:48.000,3.8808,6994.000,5460.400,20173.600,01/09/2021 21:22:55,27142.3,25.259
2809,0.780277778,5196.65,1.443513889,0:46:49.000,3.8811,6994.000,5462.400,20181.200,01/09/2021 21:22:56,27144.4,25.261
2810,0.780555556,5198.5,1.444027778,0:46:50.000,3.8811,6987.800,5464.300,20188.700,01/09/2021 21:22:57,27120.4,25.261
2811,0.780833333,5200.35,1.444541667,0:46:51.000,3.8811,6994.000,5466.300,20196.300,01/09/2021 21:22:58,27144.4,25.261
2812,0.781111111,5202.2,1.445055556,0:46:52.000,3.8814,6994.000,5468.200,20203.800,01/09/2021 21:22:59,27146.5,25.261
2813,0.781388889,5204.05,1.445569444,0:46:53.000,3.8814,6994.000,5470.100,20211.300,01/09/2021 21:23:00,27146.5,25.263
2814,0.781666667,5205.9,1.446083333,0:46:54.000,3.8817,6994.000,5472.100,20218.900,01/09/2021 21:23:01,27148.6,25.266
2815,0.781944444,5207.75,1.446597222,0:46:55.000,3.8817,6994.000,5474.000,20226.400,01/09/2021 21:23:02,27148.6,25.267
2816,0.782222222,5209.6,1.447111111,0:46:56.000,3.8820,6994.000,5476.000,20234.000,01/09/2021 21:23:03,27150.7,25.265
2817,0.7825,5211.45,1.447625,0:46:57.000,3.8820,6994.000,5477.900,20241.500,01/09/2021 21:23:04,27150.7,25.265
2818,0.782777778,5213.3,1.448138889,0:46:58.000,3.8820,6987.800,5479.900,20249.000,01/09/2021 21:23:05,27126.6,25.267
2819,0.783055556,5215.15,1.448652778,0:46:59.000,3.8823,6987.800,5481.800,20256.600,01/09/2021 21:23:06,27128.7,25.268
2820,0.783333333,5217,1.449166667,0:47:00.000,3.8823,6994.000,5483.700,20264.100,01/09/2021 21:23:07,27152.8,25.269
2821,0.783611111,5218.85,1.449680556,0:47:01.000,3.8823,6987.800,5485.700,20271.700,01/09/2021 21:23:08,27128.7,25.27
2822,0.783888889,5220.7,1.450194444,0:47:02.000,3.8826,6987.800,5487.600,20279.200,01/09/2021 21:23:09,27130.8,25.27
2823,0.784166667,5222.55,1.450708333,0:47:03.000,3.8826,6994.000,5489.600,20286.700,01/09/2021 21:23:10,27154.9,25.272
2824,0.784444444,5224.4,1.451222222,0:47:04.000,3.8829,6987.800,5491.500,20294.300,01/09/2021 21:23:11,27132.9,25.272
2825,0.784722222,5226.25,1.451736111,0:47:05.000,3.8829,6987.800,5493.400,20301.800,01/09/2021 21:23:12,27132.9,25.271
2826,0.785,5228.1,1.45225,0:47:06.000,3.8833,6994.000,5495.400,20309.400,01/09/2021 21:23:13,27159.8,25.271
2827,0.785277778,5229.95,1.452763889,0:47:07.000,3.8833,6994.000,5497.300,20316.900,01/09/2021 21:23:14,27159.8,25.271
2828,0.785555556,5231.8,1.453277778,0:47:08.000,3.8839,6994.000,5499.300,20324.500,01/09/2021 21:23:15,27164.0,25.272
2829,0.785833333,5233.65,1.453791667,0:47:09.000,3.8839,6994.000,5501.200,20332.000,01/09/2021 21:23:16,27164.0,25.272
2830,0.786111111,5235.5,1.454305556,0:47:10.000,3.8839,6987.800,5503.200,20339.500,01/09/2021 21:23:17,27139.9,25.27
2831,0.786388889,5237.35,1.454819444,0:47:11.000,3.8842,6994.000,5505.100,20347.100,01/09/2021 21:23:18,27166.1,25.268
2832,0.786666667,5239.2,1.455333333,0:47:12.000,3.8842,6994.000,5507.000,20354.600,01/09/2021 21:23:19,27166.1,25.266
2833,0.786944444,5241.05,1.455847222,0:47:13.000,3.8845,6994.000,5509.000,20362.200,01/09/2021 21:23:20,27168.2,25.265
2834,0.787222222,5242.9,1.456361111,0:47:14.000,3.8845,6994.000,5510.900,20369.700,01/09/2021 21:23:21,27168.2,25.264
2835,0.7875,5244.75,1.456875,0:47:15.000,3.8848,6994.000,5512.900,20377.300,01/09/2021 21:23:22,27170.3,25.261
2836,0.787777778,5246.6,1.457388889,0:47:16.000,3.8848,6987.800,5514.800,20384.800,01/09/2021 21:23:23,27146.2,25.261
2837,0.788055556,5248.45,1.457902778,0:47:17.000,3.8848,6994.000,5516.800,20392.400,01/09/2021 21:23:24,27170.3,25.26
2838,0.788333333,5250.3,1.458416667,0:47:18.000,3.8851,6994.000,5518.700,20399.900,01/09/2021 21:23:25,27172.4,25.258
2839,0.788611111,5252.15,1.458930556,0:47:19.000,3.8851,6994.000,5520.600,20407.500,01/09/2021 21:23:26,27172.4,25.259
2840,0.788888889,5254,1.459444444,0:47:20.000,3.8854,6994.000,5522.600,20415.000,01/09/2021 21:23:27,27174.5,25.261
2841,0.789166667,5255.85,1.459958333,0:47:21.000,3.8854,6994.000,5524.500,20422.600,01/09/2021 21:23:28,27174.5,25.258
2842,0.789444444,5257.7,1.460472222,0:47:22.000,3.8857,6994.000,5526.500,20430.100,01/09/2021 21:23:29,27176.6,25.256
2843,0.789722222,5259.55,1.460986111,0:47:23.000,3.8857,6994.000,5528.400,20437.600,01/09/2021 21:23:30,27176.6,25.252
2844,0.79,5261.4,1.4615,0:47:24.000,3.8857,6994.000,5530.400,20445.200,01/09/2021 21:23:31,27176.6,25.252
2845,0.790277778,5263.25,1.462013889,0:47:25.000,3.8860,6994.000,5532.300,20452.700,01/09/2021 21:23:32,27178.7,25.252
2846,0.790555556,5265.1,1.462527778,0:47:26.000,3.8860,6994.000,5534.200,20460.300,01/09/2021 21:23:33,27178.7,25.253
2847,0.790833333,5266.95,1.463041667,0:47:27.000,3.8864,6994.000,5536.200,20467.800,01/09/2021 21:23:34,27181.5,25.253
2848,0.791111111,5268.8,1.463555556,0:47:28.000,3.8864,6994.000,5538.100,20475.400,01/09/2021 21:23:35,27181.5,25.254
2849,0.791388889,5270.65,1.464069444,0:47:29.000,3.8864,6994.000,5540.100,20482.900,01/09/2021 21:23:36,27181.5,25.253
2850,0.791666667,5272.5,1.464583333,0:47:30.000,3.8867,6994.000,5542.000,20490.500,01/09/2021 21:23:37,27183.6,25.252
2851,0.791944444,5274.35,1.465097222,0:47:31.000,3.8867,6994.000,5544.000,20498.000,01/09/2021 21:23:38,27183.6,25.251
2852,0.792222222,5276.2,1.465611111,0:47:32.000,3.8870,6994.000,5545.900,20505.600,01/09/2021 21:23:39,27185.7,25.249
2853,0.7925,5278.05,1.466125,0:47:33.000,3.8870,6994.000,5547.800,20513.100,01/09/2021 21:23:40,27185.7,25.247
2854,0.792777778,5279.9,1.466638889,0:47:34.000,3.8870,6994.000,5549.800,20520.700,01/09/2021 21:23:41,27185.7,25.245
2855,0.793055556,5281.75,1.467152778,0:47:35.000,3.8873,6994.000,5551.700,20528.200,01/09/2021 21:23:42,27187.8,25.241
2856,0.793333333,5283.6,1.467666667,0:47:36.000,3.8873,6994.000,5553.700,20535.800,01/09/2021 21:23:43,27187.8,25.241
2857,0.793611111,5285.45,1.468180556,0:47:37.000,3.8876,6994.000,5555.600,20543.300,01/09/2021 21:23:44,27189.9,25.241
2858,0.793888889,5287.3,1.468694444,0:47:38.000,3.8876,6994.000,5557.500,20550.900,01/09/2021 21:23:45,27189.9,25.239
2859,0.794166667,5289.15,1.469208333,0:47:39.000,3.8879,6994.000,5559.500,20558.400,01/09/2021 21:23:46,27192.0,25.238
2860,0.794444444,5291,1.469722222,0:47:40.000,3.8879,6994.000,5561.400,20566.000,01/09/2021 21:23:47,27192.0,25.238
2861,0.794722222,5292.85,1.470236111,0:47:41.000,3.8882,6994.000,5563.400,20573.500,01/09/2021 21:23:48,27194.1,25.238
2862,0.795,5294.7,1.47075,0:47:42.000,3.8882,6994.000,5565.300,20581.100,01/09/2021 21:23:49,27194.1,25.24
2863,0.795277778,5296.55,1.471263889,0:47:43.000,3.8882,6987.800,5567.300,20588.700,01/09/2021 21:23:50,27170.0,25.24
2864,0.795555556,5298.4,1.471777778,0:47:44.000,3.8885,6994.000,5569.200,20596.200,01/09/2021 21:23:51,27196.2,25.242
2865,0.795833333,5300.25,1.472291667,0:47:45.000,3.8885,6994.000,5571.100,20603.800,01/09/2021 21:23:52,27196.2,25.243
2866,0.796111111,5302.1,1.472805556,0:47:46.000,3.8888,6994.000,5573.100,20611.300,01/09/2021 21:23:53,27198.3,25.245
2867,0.796388889,5303.95,1.473319444,0:47:47.000,3.8888,6994.000,5575.000,20618.900,01/09/2021 21:23:54,27198.3,25.245
2868,0.796666667,5305.8,1.473833333,0:47:48.000,3.8888,6994.000,5577.000,20626.400,01/09/2021 21:23:55,27198.3,25.243
2869,0.796944444,5307.65,1.474347222,0:47:49.000,3.8891,6994.000,5578.900,20634.000,01/09/2021 21:23:56,27200.4,25.24
2870,0.797222222,5309.5,1.474861111,0:47:50.000,3.8891,6987.800,5580.900,20641.500,01/09/2021 21:23:57,27176.3,25.238
2871,0.7975,5311.35,1.475375,0:47:51.000,3.8891,6994.000,5582.800,20649.100,01/09/2021 21:23:58,27200.4,25.235
2872,0.797777778,5313.2,1.475888889,0:47:52.000,3.8895,6994.000,5584.700,20656.600,01/09/2021 21:23:59,27203.2,25.231
