col 1,Time,col 2,col 3,col 4,col 5,col 6
40329,09-Jan-21 22:36:22:956,00:20:47:43:539,45.297,0,25.084,0
40330,09-Jan-21 22:36:24:813,00:20:47:45:396,45.293,0,25.084,0
40331,09-Jan-21 22:36:26:669,00:20:47:47:252,45.288,0,25.084,0
40332,09-Jan-21 22:36:28:525,00:20:47:49:108,45.284,0,25.083,0
40333,09-Jan-21 22:36:30:383,00:20:47:50:966,45.281,0,25.083,0
40334,09-Jan-21 22:36:32:240,00:20:47:52:823,45.278,0,25.083,0
40335,09-Jan-21 22:36:34:096,00:20:47:54:679,45.275,0,25.081,0
40336,09-Jan-21 22:36:35:953,00:20:47:56:536,45.271,0,25.081,0
40337,09-Jan-21 22:36:37:809,00:20:47:58:392,45.269,0,25.081,0
40338,09-Jan-21 22:36:39:666,00:20:48:00:249,45.267,0,25.081,0
40339,09-Jan-21 22:36:41:522,00:20:48:02:105,45.263,0,25.081,0
40340,09-Jan-21 22:36:43:378,00:20:48:03:961,45.259,0,25.079,0
40341,09-Jan-21 22:36:45:234,00:20:48:05:817,45.256,0,25.079,0
40342,09-Jan-21 22:36:47:093,00:20:48:07:676,45.253,0,25.074,0
40343,09-Jan-21 22:36:48:951,00:20:48:09:534,45.251,0,25.071,0
40344,09-Jan-21 22:36:50:808,00:20:48:11:391,45.249,0,25.067,0
40345,09-Jan-21 22:36:52:664,00:20:48:13:247,45.245,0,25.064,0
40346,09-Jan-21 22:36:54:519,00:20:48:15:102,45.242,0,25.063,0
40347,09-Jan-21 22:36:56:375,00:20:48:16:958,45.24,0,25.061,0
40348,09-Jan-21 22:36:58:231,00:20:48:18:814,45.238,0,25.058,0
40349,09-Jan-21 22:37:00:088,00:20:48:20:671,45.235,0,25.057,0
40350,09-Jan-21 22:37:01:945,00:20:48:22:528,45.232,0,25.057,0
40351,09-Jan-21 22:37:03:801,00:20:48:24:384,45.229,0,25.054,0
40352,09-Jan-21 22:37:05:656,00:20:48:26:239,45.226,0,25.053,0
40353,09-Jan-21 22:37:07:512,00:20:48:28:095,45.224,0,25.051,0
40354,09-Jan-21 22:37:09:368,00:20:48:29:951,45.222,0,25.051,0
40355,09-Jan-21 22:37:11:225,00:20:48:31:808,45.22,0,25.049,0
40356,09-Jan-21 22:37:13:082,00:20:48:33:665,45.217,0,25.047,0
40357,09-Jan-21 22:37:14:937,00:20:48:35:520,45.214,0,25.046,0
40358,09-Jan-21 22:37:16:793,00:20:48:37:376,45.211,0,25.043,0
40359,09-Jan-21 22:37:18:649,00:20:48:39:232,45.208,0,25.042,0
40360,09-Jan-21 22:37:20:506,00:20:48:41:089,45.206,0,25.038,0
40361,09-Jan-21 22:37:22:363,00:20:48:42:946,45.201,0,25.036,0
40362,09-Jan-21 22:37:24:219,00:20:48:44:802,45.197,0,25.035,0
40363,09-Jan-21 22:37:26:075,00:20:48:46:658,45.195,0,25.034,0
40364,09-Jan-21 22:37:27:932,00:20:48:48:515,45.193,0,25.035,0
40365,09-Jan-21 22:37:29:788,00:20:48:50:371,45.191,0,25.034,0
40366,09-Jan-21 22:37:31:644,00:20:48:52:227,45.189,0,25.032,0
40367,09-Jan-21 22:37:33:502,00:20:48:54:085,45.187,0,25.032,0
40368,09-Jan-21 22:37:35:358,00:20:48:55:941,45.184,0,25.032,0
40369,09-Jan-21 22:37:37:215,00:20:48:57:798,45.183,0,25.028,0
40370,09-Jan-21 22:37:39:071,00:20:48:59:654,45.181,0,25.027,0
40371,09-Jan-21 22:37:40:927,00:20:49:01:510,45.178,0,25.026,0
40372,09-Jan-21 22:37:42:784,00:20:49:03:367,45.175,0,25.025,0
40373,09-Jan-21 22:37:44:640,00:20:49:05:223,45.172,0,25.024,0
40374,09-Jan-21 22:37:46:495,00:20:49:07:078,45.169,0,25.019,0
40375,09-Jan-21 22:37:48:352,00:20:49:08:935,45.166,0,25.017,0
40376,09-Jan-21 22:37:50:209,00:20:49:10:792,45.164,0,25.014,0
40377,09-Jan-21 22:37:52:065,00:20:49:12:648,45.163,0,25.012,0
40378,09-Jan-21 22:37:53:920,00:20:49:14:503,45.161,0,25.012,0
40379,09-Jan-21 22:37:55:776,00:20:49:16:359,45.158,0,25.011,0
40380,09-Jan-21 22:37:57:632,00:20:49:18:215,45.155,0,25.01,0
40381,09-Jan-21 22:37:59:487,00:20:49:20:070,45.152,0,25.011,0
40382,09-Jan-21 22:38:01:345,00:20:49:21:928,45.15,0,25.011,0
40383,09-Jan-21 22:38:03:202,00:20:49:23:785,45.148,0,25.011,0
40384,09-Jan-21 22:38:05:057,00:20:49:25:640,45.145,0,25.011,0
40385,09-Jan-21 22:38:06:912,00:20:49:27:495,45.142,0,25.01,0
40386,09-Jan-21 22:38:08:769,00:20:49:29:352,45.141,0,25.01,0
40387,09-Jan-21 22:38:10:627,00:20:49:31:210,45.139,0,25.008,0
40388,09-Jan-21 22:38:12:483,00:20:49:33:066,45.14,0,25.003,0
40389,09-Jan-21 22:38:14:338,00:20:49:34:921,45.138,0,24.999,0
40390,09-Jan-21 22:38:16:196,00:20:49:36:779,45.132,0,24.997,0
40391,09-Jan-21 22:38:18:051,00:20:49:38:634,45.129,0,24.996,0
40392,09-Jan-21 22:38:19:909,00:20:49:40:492,45.127,0,24.992,0
40393,09-Jan-21 22:38:21:764,00:20:49:42:347,45.126,0,24.987,0
40394,09-Jan-21 22:38:23:621,00:20:49:44:204,45.125,0,24.986,0
40395,09-Jan-21 22:38:25:477,00:20:49:46:060,45.125,0,24.985,0
40396,09-Jan-21 22:38:27:333,00:20:49:47:916,45.126,0,24.982,0
40397,09-Jan-21 22:38:29:190,00:20:49:49:773,45.128,0,24.982,0
40398,09-Jan-21 22:38:31:047,00:20:49:51:630,45.129,0,24.982,0
40399,09-Jan-21 22:38:32:903,00:20:49:53:486,45.132,0,24.982,0
40400,09-Jan-21 22:38:34:758,00:20:49:55:341,45.135,0,24.982,0
40401,09-Jan-21 22:38:36:613,00:20:49:57:196,45.14,0,24.983,0
40402,09-Jan-21 22:38:38:469,00:20:49:59:052,45.146,0,24.982,0
40403,09-Jan-21 22:38:40:325,00:20:50:00:908,45.151,0,24.981,0
40404,09-Jan-21 22:38:42:180,00:20:50:02:763,45.158,0,24.98,0
40405,09-Jan-21 22:38:44:036,00:20:50:04:619,45.164,0,24.978,0
40406,09-Jan-21 22:38:45:894,00:20:50:06:477,45.171,0,24.976,0
40407,09-Jan-21 22:38:47:749,00:20:50:08:332,45.177,0,24.974,0
40408,09-Jan-21 22:38:49:604,00:20:50:10:187,45.184,0,24.974,0
40409,09-Jan-21 22:38:51:461,00:20:50:12:044,45.192,0,24.975,0
40410,09-Jan-21 22:38:53:317,00:20:50:13:900,45.201,0,24.977,0
40411,09-Jan-21 22:38:55:173,00:20:50:15:756,45.209,0,24.978,0
40412,09-Jan-21 22:38:57:029,00:20:50:17:612,45.217,0,24.98,0
40413,09-Jan-21 22:38:58:886,00:20:50:19:469,45.228,0,24.982,0
40414,09-Jan-21 22:39:00:744,00:20:50:21:327,45.24,0,24.983,0
40415,09-Jan-21 22:39:02:600,00:20:50:23:183,45.251,0,24.98,0
40416,09-Jan-21 22:39:04:457,00:20:50:25:040,45.262,0,24.978,0
40417,09-Jan-21 22:39:06:311,00:20:50:26:894,45.273,0,24.975,0
40418,09-Jan-21 22:39:08:167,00:20:50:28:750,45.284,0,24.975,0
40419,09-Jan-21 22:39:10:022,00:20:50:30:605,45.294,0,24.974,0
40420,09-Jan-21 22:39:11:879,00:20:50:32:462,45.307,0,24.975,0
40421,09-Jan-21 22:39:13:736,00:20:50:34:319,45.321,0,24.974,0
40422,09-Jan-21 22:39:15:591,00:20:50:36:174,45.337,0,24.976,0
40423,09-Jan-21 22:39:17:447,00:20:50:38:030,45.35,0,24.978,0
40424,09-Jan-21 22:39:19:303,00:20:50:39:886,45.366,0,24.978,0
40425,09-Jan-21 22:39:21:160,00:20:50:41:743,45.381,0,24.977,0
40426,09-Jan-21 22:39:23:017,00:20:50:43:600,45.393,0,24.976,0
40427,09-Jan-21 22:39:24:873,00:20:50:45:456,45.407,0,24.972,0
40428,09-Jan-21 22:39:26:728,00:20:50:47:311,45.419,0,24.97,0
40429,09-Jan-21 22:39:28:583,00:20:50:49:166,45.433,0,24.969,0
40430,09-Jan-21 22:39:30:440,00:20:50:51:023,45.444,0,24.969,0
40431,09-Jan-21 22:39:32:298,00:20:50:52:881,45.454,0,24.968,0
40432,09-Jan-21 22:39:34:153,00:20:50:54:736,45.454,0,24.968,0
40433,09-Jan-21 22:39:36:010,00:20:50:56:593,45.446,0,24.963,0
40434,09-Jan-21 22:39:37:866,00:20:50:58:449,45.438,0,24.956,0
40435,09-Jan-21 22:39:39:724,00:20:51:00:307,45.427,0,24.953,0
40436,09-Jan-21 22:39:41:581,00:20:51:02:164,45.415,0,24.952,0
40437,09-Jan-21 22:39:43:437,00:20:51:04:020,45.404,0,24.95,0
40438,09-Jan-21 22:39:45:292,00:20:51:05:875,45.394,0,24.947,0
40439,09-Jan-21 22:39:47:148,00:20:51:07:731,45.386,0,24.946,0
40440,09-Jan-21 22:39:49:003,00:20:51:09:586,45.377,0,24.944,0
40441,09-Jan-21 22:39:50:858,00:20:51:11:441,45.371,0,24.941,0
40442,09-Jan-21 22:39:52:717,00:20:51:13:300,45.363,0,24.939,0
40443,09-Jan-21 22:39:54:573,00:20:51:15:156,45.356,0,24.937,0
40444,09-Jan-21 22:39:56:430,00:20:51:17:013,45.35,0,24.935,0
40445,09-Jan-21 22:39:58:286,00:20:51:18:869,45.345,0,24.935,0
40446,09-Jan-21 22:40:00:144,00:20:51:20:727,45.34,0,24.936,0
40447,09-Jan-21 22:40:02:000,00:20:51:22:583,45.335,0,24.938,0
40448,09-Jan-21 22:40:03:856,00:20:51:24:439,45.331,0,24.939,0
40449,09-Jan-21 22:40:05:712,00:20:51:26:295,45.327,0,24.943,0
40450,09-Jan-21 22:40:07:570,00:20:51:28:153,45.323,0,24.942,0
40451,09-Jan-21 22:40:09:425,00:20:51:30:008,45.318,0,24.942,0
40452,09-Jan-21 22:40:11:281,00:20:51:31:864,45.315,0,24.942,0
40453,09-Jan-21 22:40:13:137,00:20:51:33:720,45.311,0,24.943,0
40454,09-Jan-21 22:40:14:995,00:20:51:35:578,45.307,0,24.943,0
40455,09-Jan-21 22:40:16:851,00:20:51:37:434,45.303,0,24.943,0
40456,09-Jan-21 22:40:18:707,00:20:51:39:290,45.3,0,24.944,0
40457,09-Jan-21 22:40:20:562,00:20:51:41:145,45.298,0,24.944,0
40458,09-Jan-21 22:40:22:419,00:20:51:43:002,45.295,0,24.943,0
40459,09-Jan-21 22:40:24:275,00:20:51:44:858,45.292,0,24.941,0
40460,09-Jan-21 22:40:26:132,00:20:51:46:715,45.29,0,24.94,0
40461,09-Jan-21 22:40:27:989,00:20:51:48:572,45.287,0,24.938,0
40462,09-Jan-21 22:40:29:846,00:20:51:50:429,45.284,0,24.938,0
40463,09-Jan-21 22:40:31:701,00:20:51:52:284,45.281,0,24.937,0
40464,09-Jan-21 22:40:33:557,00:20:51:54:140,45.277,0,24.938,0
40465,09-Jan-21 22:40:35:414,00:20:51:55:997,45.273,0,24.937,0
40466,09-Jan-21 22:40:37:269,00:20:51:57:852,45.27,0,24.935,0
40467,09-Jan-21 22:40:39:126,00:20:51:59:709,45.267,0,24.933,0
40468,09-Jan-21 22:40:40:981,00:20:52:01:564,45.265,0,24.929,0
40469,09-Jan-21 22:40:42:837,00:20:52:03:420,45.262,0,24.927,0
40470,09-Jan-21 22:40:44:694,00:20:52:05:277,45.26,0,24.925,0
40471,09-Jan-21 22:40:46:550,00:20:52:07:133,45.257,0,24.923,0
40472,09-Jan-21 22:40:48:407,00:20:52:08:990,45.255,0,24.922,0
40473,09-Jan-21 22:40:50:265,00:20:52:10:848,45.252,0,24.923,0
40474,09-Jan-21 22:40:52:122,00:20:52:12:705,45.249,0,24.924,0
40475,09-Jan-21 22:40:53:978,00:20:52:14:561,45.247,0,24.924,0
40476,09-Jan-21 22:40:55:833,00:20:52:16:416,45.243,0,24.924,0
40477,09-Jan-21 22:40:57:689,00:20:52:18:272,45.24,0,24.923,0
40478,09-Jan-21 22:40:59:546,00:20:52:20:129,45.237,0,24.921,0
40479,09-Jan-21 22:41:01:401,00:20:52:21:984,45.235,0,24.921,0
40480,09-Jan-21 22:41:03:256,00:20:52:23:839,45.231,0,24.923,0
40481,09-Jan-21 22:41:05:112,00:20:52:25:695,45.229,0,24.926,0
40482,09-Jan-21 22:41:06:968,00:20:52:27:551,45.227,0,24.927,0
40483,09-Jan-21 22:41:08:824,00:20:52:29:407,45.225,0,24.929,0
40484,09-Jan-21 22:41:10:680,00:20:52:31:263,45.222,0,24.929,0
40485,09-Jan-21 22:41:12:537,00:20:52:33:120,45.219,0,24.928,0
40486,09-Jan-21 22:41:14:392,00:20:52:34:975,45.216,0,24.926,0
40487,09-Jan-21 22:41:16:247,00:20:52:36:830,45.214,0,24.927,0
40488,09-Jan-21 22:41:18:105,00:20:52:38:688,45.211,0,24.928,0
40489,09-Jan-21 22:41:19:963,00:20:52:40:546,45.209,0,24.93,0
40490,09-Jan-21 22:41:21:819,00:20:52:42:402,45.206,0,24.931,0
40491,09-Jan-21 22:41:23:675,00:20:52:44:258,45.205,0,24.932,0
40492,09-Jan-21 22:41:25:531,00:20:52:46:114,45.201,0,24.933,0
40493,09-Jan-21 22:41:27:386,00:20:52:47:969,45.199,0,24.934,0
40494,09-Jan-21 22:41:29:243,00:20:52:49:826,45.198,0,24.931,0
40495,09-Jan-21 22:41:31:099,00:20:52:51:682,45.196,0,24.928,0
40496,09-Jan-21 22:41:32:954,00:20:52:53:537,45.194,0,24.925,0
40497,09-Jan-21 22:41:34:811,00:20:52:55:394,45.192,0,24.924,0
40498,09-Jan-21 22:41:36:667,00:20:52:57:250,45.189,0,24.924,0
40499,09-Jan-21 22:41:38:523,00:20:52:59:106,45.186,0,24.926,0
40500,09-Jan-21 22:41:40:378,00:20:53:00:961,45.182,0,24.927,0
40501,09-Jan-21 22:41:42:236,00:20:53:02:819,45.18,0,24.928,0
40502,09-Jan-21 22:41:44:091,00:20:53:04:674,45.177,0,24.93,0
40503,09-Jan-21 22:41:45:947,00:20:53:06:530,45.175,0,24.929,0
40504,09-Jan-21 22:41:47:803,00:20:53:08:386,45.174,0,24.927,0
40505,09-Jan-21 22:41:49:660,00:20:53:10:243,45.172,0,24.926,0
40506,09-Jan-21 22:41:51:515,00:20:53:12:098,45.169,0,24.926,0
40507,09-Jan-21 22:41:53:372,00:20:53:13:955,45.167,0,24.926,0
40508,09-Jan-21 22:41:55:228,00:20:53:15:811,45.164,0,24.928,0
40509,09-Jan-21 22:41:57:086,00:20:53:17:669,45.163,0,24.93,0
40510,09-Jan-21 22:41:58:943,00:20:53:19:526,45.163,0,24.931,0
40511,09-Jan-21 22:42:00:799,00:20:53:21:382,45.162,0,24.931,0
40512,09-Jan-21 22:42:02:654,00:20:53:23:237,45.156,0,24.93,0
40513,09-Jan-21 22:42:04:509,00:20:53:25:092,45.152,0,24.929,0
40514,09-Jan-21 22:42:06:365,00:20:53:26:948,45.15,0,24.927,0
40515,09-Jan-21 22:42:08:220,00:20:53:28:803,45.15,0,24.926,0
40516,09-Jan-21 22:42:10:078,00:20:53:30:661,45.151,0,24.925,0
40517,09-Jan-21 22:42:11:935,00:20:53:32:518,45.152,0,24.924,0
40518,09-Jan-21 22:42:13:792,00:20:53:34:375,45.153,0,24.923,0
40519,09-Jan-21 22:42:15:648,00:20:53:36:231,45.155,0,24.923,0
40520,09-Jan-21 22:42:17:506,00:20:53:38:089,45.158,0,24.922,0
40521,09-Jan-21 22:42:19:361,00:20:53:39:944,45.161,0,24.921,0
40522,09-Jan-21 22:42:21:217,00:20:53:41:800,45.163,0,24.918,0
40523,09-Jan-21 22:42:23:074,00:20:53:43:657,45.167,0,24.918,0
40524,09-Jan-21 22:42:24:931,00:20:53:45:514,45.172,0,24.918,0
40525,09-Jan-21 22:42:26:788,00:20:53:47:371,45.179,0,24.918,0
40526,09-Jan-21 22:42:28:643,00:20:53:49:226,45.183,0,24.917,0
40527,09-Jan-21 22:42:30:500,00:20:53:51:083,45.19,0,24.916,0
40528,09-Jan-21 22:42:32:355,00:20:53:52:938,45.197,0,24.915,0
40529,09-Jan-21 22:42:34:212,00:20:53:54:795,45.204,0,24.913,0
40530,09-Jan-21 22:42:36:068,00:20:53:56:651,45.213,0,24.91,0
40531,09-Jan-21 22:42:37:925,00:20:53:58:508,45.222,0,24.907,0
40532,09-Jan-21 22:42:39:781,00:20:54:00:364,45.232,0,24.902,0
40533,09-Jan-21 22:42:41:638,00:20:54:02:221,45.244,0,24.9,0
40534,09-Jan-21 22:42:43:494,00:20:54:04:077,45.255,0,24.898,0
40535,09-Jan-21 22:42:45:351,00:20:54:05:934,45.265,0,24.898,0
40536,09-Jan-21 22:42:47:207,00:20:54:07:790,45.274,0,24.898,0
40537,09-Jan-21 22:42:49:064,00:20:54:09:647,45.285,0,24.898,0
40538,09-Jan-21 22:42:50:923,00:20:54:11:506,45.295,0,24.899,0
40539,09-Jan-21 22:42:52:779,00:20:54:13:362,45.305,0,24.897,0
40540,09-Jan-21 22:42:54:635,00:20:54:15:218,45.316,0,24.893,0
40541,09-Jan-21 22:42:56:493,00:20:54:17:076,45.33,0,24.892,0
40542,09-Jan-21 22:42:58:350,00:20:54:18:933,45.345,0,24.891,0
40543,09-Jan-21 22:43:00:208,00:20:54:20:791,45.357,0,24.892,0
40544,09-Jan-21 22:43:02:065,00:20:54:22:648,45.369,0,24.892,0
40545,09-Jan-21 22:43:03:920,00:20:54:24:503,45.382,0,24.893,0
40546,09-Jan-21 22:43:05:776,00:20:54:26:359,45.395,0,24.894,0
40547,09-Jan-21 22:43:07:633,00:20:54:28:216,45.406,0,24.894,0
40548,09-Jan-21 22:43:09:488,00:20:54:30:071,45.419,0,24.896,0
40549,09-Jan-21 22:43:11:344,00:20:54:31:927,45.436,0,24.894,0
40550,09-Jan-21 22:43:13:201,00:20:54:33:784,45.45,0,24.893,0
40551,09-Jan-21 22:43:15:057,00:20:54:35:640,45.465,0,24.891,0
40552,09-Jan-21 22:43:16:912,00:20:54:37:495,45.481,0,24.889,0
40553,09-Jan-21 22:43:18:768,00:20:54:39:351,45.496,0,24.887,0
40554,09-Jan-21 22:43:20:625,00:20:54:41:208,45.503,0,24.888,0
40555,09-Jan-21 22:43:22:480,00:20:54:43:063,45.499,0,24.89,0
40556,09-Jan-21 22:43:24:336,00:20:54:44:919,45.487,0,24.891,0
40557,09-Jan-21 22:43:26:194,00:20:54:46:777,45.473,0,24.891,0
40558,09-Jan-21 22:43:28:051,00:20:54:48:634,45.461,0,24.89,0
40559,09-Jan-21 22:43:29:908,00:20:54:50:491,45.449,0,24.888,0
40560,09-Jan-21 22:43:31:764,00:20:54:52:347,45.439,0,24.887,0
40561,09-Jan-21 22:43:33:619,00:20:54:54:202,45.429,0,24.886,0
40562,09-Jan-21 22:43:35:475,00:20:54:56:058,45.421,0,24.885,0
40563,09-Jan-21 22:43:37:331,00:20:54:57:914,45.413,0,24.884,0
40564,09-Jan-21 22:43:39:186,00:20:54:59:769,45.406,0,24.884,0
40565,09-Jan-21 22:43:41:045,00:20:55:01:628,45.4,0,24.884,0
40566,09-Jan-21 22:43:42:902,00:20:55:03:485,45.393,0,24.883,0
40567,09-Jan-21 22:43:44:759,00:20:55:05:342,45.387,0,24.882,0
40568,09-Jan-21 22:43:46:613,00:20:55:07:196,45.382,0,24.878,0
40569,09-Jan-21 22:43:48:472,00:20:55:09:055,45.377,0,24.877,0
40570,09-Jan-21 22:43:50:328,00:20:55:10:911,45.373,0,24.876,0
40571,09-Jan-21 22:43:52:184,00:20:55:12:767,45.369,0,24.873,0
40572,09-Jan-21 22:43:54:041,00:20:55:14:624,45.365,0,24.871,0
40573,09-Jan-21 22:43:55:897,00:20:55:16:480,45.361,0,24.87,0
40574,09-Jan-21 22:43:57:752,00:20:55:18:335,45.357,0,24.87,0
40575,09-Jan-21 22:43:59:610,00:20:55:20:193,45.355,0,24.868,0
40576,09-Jan-21 22:44:01:467,00:20:55:22:050,45.351,0,24.863,0
40577,09-Jan-21 22:44:03:324,00:20:55:23:907,45.348,0,24.861,0
40578,09-Jan-21 22:44:05:180,00:20:55:25:763,45.345,0,24.861,0
40579,09-Jan-21 22:44:07:036,00:20:55:27:619,45.342,0,24.862,0
40580,09-Jan-21 22:44:08:893,00:20:55:29:476,45.338,0,24.862,0
40581,09-Jan-21 22:44:10:750,00:20:55:31:333,45.335,0,24.862,0
40582,09-Jan-21 22:44:12:606,00:20:55:33:189,45.331,0,24.863,0
40583,09-Jan-21 22:44:14:462,00:20:55:35:045,45.328,0,24.864,0
40584,09-Jan-21 22:44:16:320,00:20:55:36:903,45.325,0,24.863,0
40585,09-Jan-21 22:44:18:176,00:20:55:38:759,45.323,0,24.86,0
40586,09-Jan-21 22:44:20:031,00:20:55:40:614,45.319,0,24.859,0
40587,09-Jan-21 22:44:21:887,00:20:55:42:470,45.318,0,24.857,0
40588,09-Jan-21 22:44:23:743,00:20:55:44:326,45.315,0,24.856,0
40589,09-Jan-21 22:44:25:599,00:20:55:46:182,45.313,0,24.855,0
40590,09-Jan-21 22:44:27:455,00:20:55:48:038,45.31,0,24.855,0
40591,09-Jan-21 22:44:29:309,00:20:55:49:892,45.308,0,24.855,0
40592,09-Jan-21 22:44:31:165,00:20:55:51:748,45.305,0,24.855,0
40593,09-Jan-21 22:44:33:021,00:20:55:53:604,45.303,0,24.853,0
40594,09-Jan-21 22:44:34:876,00:20:55:55:459,45.302,0,24.85,0
40595,09-Jan-21 22:44:36:733,00:20:55:57:316,45.298,0,24.848,0
40596,09-Jan-21 22:44:38:590,00:20:55:59:173,45.296,0,24.847,0
40597,09-Jan-21 22:44:40:446,00:20:56:01:029,45.294,0,24.847,0
40598,09-Jan-21 22:44:42:302,00:20:56:02:885,45.292,0,24.848,0
40599,09-Jan-21 22:44:44:159,00:20:56:04:742,45.29,0,24.85,0
40600,09-Jan-21 22:44:46:015,00:20:56:06:598,45.288,0,24.852,0
40601,09-Jan-21 22:44:47:870,00:20:56:08:453,45.286,0,24.851,0
40602,09-Jan-21 22:44:49:726,00:20:56:10:309,45.282,0,24.848,0
40603,09-Jan-21 22:44:51:582,00:20:56:12:165,45.28,0,24.846,0
40604,09-Jan-21 22:44:53:439,00:20:56:14:022,45.278,0,24.845,0
40605,09-Jan-21 22:44:55:294,00:20:56:15:877,45.276,0,24.843,0
40606,09-Jan-21 22:44:57:150,00:20:56:17:733,45.274,0,24.841,0
40607,09-Jan-21 22:44:59:008,00:20:56:19:591,45.271,0,24.841,0
40608,09-Jan-21 22:45:00:864,00:20:56:21:447,45.269,0,24.843,0
40609,09-Jan-21 22:45:02:719,00:20:56:23:302,45.266,0,24.845,0
40610,09-Jan-21 22:45:04:576,00:20:56:25:159,45.263,0,24.846,0
40611,09-Jan-21 22:45:06:432,00:20:56:27:015,45.262,0,24.845,0
40612,09-Jan-21 22:45:08:287,00:20:56:28:870,45.26,0,24.843,0
40613,09-Jan-21 22:45:10:144,00:20:56:30:727,45.259,0,24.841,0
40614,09-Jan-21 22:45:12:000,00:20:56:32:583,45.257,0,24.841,0
40615,09-Jan-21 22:45:13:858,00:20:56:34:441,45.255,0,24.839,0
40616,09-Jan-21 22:45:15:714,00:20:56:36:297,45.251,0,24.837,0
40617,09-Jan-21 22:45:17:571,00:20:56:38:154,45.248,0,24.835,0
40618,09-Jan-21 22:45:19:427,00:20:56:40:010,45.247,0,24.835,0
40619,09-Jan-21 22:45:21:285,00:20:56:41:868,45.247,0,24.835,0
40620,09-Jan-21 22:45:23:141,00:20:56:43:724,45.244,0,24.836,0
40621,09-Jan-21 22:45:24:997,00:20:56:45:580,45.243,0,24.836,0
40622,09-Jan-21 22:45:26:854,00:20:56:47:437,45.239,0,24.834,0
40623,09-Jan-21 22:45:28:711,00:20:56:49:294,45.237,0,24.833,0
40624,09-Jan-21 22:45:30:568,00:20:56:51:151,45.235,0,24.832,0
40625,09-Jan-21 22:45:32:423,00:20:56:53:006,45.233,0,24.831,0
40626,09-Jan-21 22:45:34:279,00:20:56:54:862,45.23,0,24.831,0
40627,09-Jan-21 22:45:36:138,00:20:56:56:721,45.228,0,24.83,0
40628,09-Jan-21 22:45:37:994,00:20:56:58:577,45.225,0,24.83,0
40629,09-Jan-21 22:45:39:850,00:20:57:00:433,45.223,0,24.83,0
40630,09-Jan-21 22:45:41:706,00:20:57:02:289,45.222,0,24.83,0
40631,09-Jan-21 22:45:43:564,00:20:57:04:147,45.22,0,24.83,0
40632,09-Jan-21 22:45:45:421,00:20:57:06:004,45.217,0,24.831,0
40633,09-Jan-21 22:45:47:277,00:20:57:07:860,45.215,0,24.832,0
40634,09-Jan-21 22:45:49:133,00:20:57:09:716,45.212,0,24.832,0
40635,09-Jan-21 22:45:50:990,00:20:57:11:573,45.212,0,24.833,0
40636,09-Jan-21 22:45:52:847,00:20:57:13:430,45.212,0,24.832,0
40637,09-Jan-21 22:45:54:703,00:20:57:15:286,45.211,0,24.831,0
40638,09-Jan-21 22:45:56:560,00:20:57:17:143,45.204,0,24.828,0
40639,09-Jan-21 22:45:58:417,00:20:57:19:000,45.201,0,24.825,0
40640,09-Jan-21 22:46:00:274,00:20:57:20:857,45.198,0,24.822,0
40641,09-Jan-21 22:46:02:130,00:20:57:22:713,45.196,0,24.822,0
40642,09-Jan-21 22:46:03:985,00:20:57:24:568,45.196,0,24.822,0
40643,09-Jan-21 22:46:05:842,00:20:57:26:425,45.196,0,24.822,0
40644,09-Jan-21 22:46:07:699,00:20:57:28:282,45.196,0,24.822,0
40645,09-Jan-21 22:46:09:556,00:20:57:30:139,45.198,0,24.822,0
40646,09-Jan-21 22:46:11:413,00:20:57:31:996,45.199,0,24.821,0
40647,09-Jan-21 22:46:13:269,00:20:57:33:852,45.203,0,24.821,0
40648,09-Jan-21 22:46:15:126,00:20:57:35:709,45.206,0,24.819,0
40649,09-Jan-21 22:46:16:981,00:20:57:37:564,45.211,0,24.816,0
40650,09-Jan-21 22:46:18:837,00:20:57:39:420,45.215,0,24.814,0
40651,09-Jan-21 22:46:20:694,00:20:57:41:277,45.22,0,24.814,0
40652,09-Jan-21 22:46:22:549,00:20:57:43:132,45.226,0,24.814,0
40653,09-Jan-21 22:46:24:404,00:20:57:44:987,45.232,0,24.814,0
40654,09-Jan-21 22:46:26:262,00:20:57:46:845,45.239,0,24.814,0
40655,09-Jan-21 22:46:28:118,00:20:57:48:701,45.246,0,24.813,0
40656,09-Jan-21 22:46:29:974,00:20:57:50:557,45.254,0,24.809,0
40657,09-Jan-21 22:46:31:829,00:20:57:52:412,45.263,0,24.807,0
40658,09-Jan-21 22:46:33:686,00:20:57:54:269,45.273,0,24.808,0
40659,09-Jan-21 22:46:35:542,00:20:57:56:125,45.282,0,24.809,0
40660,09-Jan-21 22:46:37:398,00:20:57:57:981,45.291,0,24.81,0
40661,09-Jan-21 22:46:39:255,00:20:57:59:838,45.3,0,24.81,0
40662,09-Jan-21 22:46:41:112,00:20:58:01:695,45.311,0,24.81,0
40663,09-Jan-21 22:46:42:968,00:20:58:03:551,45.322,0,24.808,0
40664,09-Jan-21 22:46:44:824,00:20:58:05:407,45.334,0,24.806,0
40665,09-Jan-21 22:46:46:680,00:20:58:07:263,45.343,0,24.805,0
40666,09-Jan-21 22:46:48:537,00:20:58:09:120,45.356,0,24.806,0
40667,09-Jan-21 22:46:50:394,00:20:58:10:977,45.372,0,24.805,0
40668,09-Jan-21 22:46:52:249,00:20:58:12:832,45.383,0,24.805,0
