,Unnamed: 0,col 0,Unnamed: 2,col a,col b,col c,col d,col e,col f,RTC,col g,col h,new_Time,col 1,Time,col 2,col 3,col 4,col 5,col 6
123,123,0.034166667000000005,227.55,0.06320833299999999,0:02:03.000,3.3909,7006.4,239.1,787.2,01/09/2021 20:38:10,23758.0,24.250999999999998,2021-09-01 20:38:10,36508.0,09-Jan-21 20:38:10:056,00:18:49:30:639,45.352,0.0,24.252,0.0
124,124,0.034444444,229.4,0.063722222,0:02:04.000,3.3922,7006.4,241.0,793.8,01/09/2021 20:38:11,23767.1,24.252,2021-09-01 20:38:11,36509.0,09-Jan-21 20:38:11:911,00:18:49:32:494,45.348,0.0,24.254,0.0
125,125,0.034722222000000004,231.25,0.064236111,0:02:05.000,3.3931,7006.4,242.9,800.4,01/09/2021 20:38:12,23773.4,24.252,2021-09-01 20:38:12,,,,,,,
126,126,0.035,233.1,0.06475,0:02:06.000,3.3944,7006.4,244.9,807.0,01/09/2021 20:38:13,23782.5,24.253,2021-09-01 20:38:13,36510.0,09-Jan-21 20:38:13:767,00:18:49:34:350,45.343,0.0,24.254,0.0
127,127,0.035277777999999996,234.95,0.065263889,0:02:07.000,3.3956,7000.2,246.8,813.6,01/09/2021 20:38:14,23769.9,24.252,2021-09-01 20:38:14,,,,,,,
128,128,0.035555556,236.8,0.065777778,0:02:08.000,3.3965,7000.2,248.8,820.2,01/09/2021 20:38:15,23776.2,24.253,2021-09-01 20:38:15,36511.0,09-Jan-21 20:38:15:622,00:18:49:36:205,45.34,0.0,24.254,0.0
129,129,0.035833332999999995,238.65,0.066291667,0:02:09.000,3.3975,7006.4,250.7,826.8,01/09/2021 20:38:16,23804.2,24.253,2021-09-01 20:38:16,,,,,,,
130,130,0.036111111,240.5,0.066805556,0:02:10.000,3.399,7000.2,252.7,833.4,01/09/2021 20:38:17,23793.7,24.256,2021-09-01 20:38:17,36512.0,09-Jan-21 20:38:17:478,00:18:49:38:061,45.336000000000006,0.0,24.254,0.0
131,131,0.036388889,242.35,0.067319444,0:02:11.000,3.3999,7000.2,254.6,840.0,01/09/2021 20:38:18,23800.0,24.256999999999998,2021-09-01 20:38:18,,,,,,,
132,132,0.036666667,244.2,0.067833333,0:02:12.000,3.4012,7006.4,256.6,846.6,01/09/2021 20:38:19,23830.2,24.259,2021-09-01 20:38:19,36513.0,09-Jan-21 20:38:19:332,00:18:49:39:915,45.333999999999996,0.0,24.256,0.0
133,133,0.036944444,246.05,0.068347222,0:02:13.000,3.4021,7000.2,258.5,853.3,01/09/2021 20:38:20,23815.4,24.26,2021-09-01 20:38:20,,,,,,,
134,134,0.037222222,247.9,0.068861111,0:02:14.000,3.403,7006.4,260.5,859.9,01/09/2021 20:38:21,23842.8,24.261,2021-09-01 20:38:21,36514.0,09-Jan-21 20:38:21:190,00:18:49:41:773,45.33,0.0,24.259,0.0
135,135,0.0375,249.75,0.069375,0:02:15.000,3.4043,7006.4,262.4,866.5,01/09/2021 20:38:22,23851.9,24.261,2021-09-01 20:38:22,,,,,,,
136,136,0.037777778,251.6,0.06988888900000001,0:02:16.000,3.4052,7006.4,264.3,873.1,01/09/2021 20:38:23,23858.2,24.261999999999997,2021-09-01 20:38:23,36515.0,09-Jan-21 20:38:23:048,00:18:49:43:631,45.327,0.0,24.261999999999997,0.0
137,137,0.038055556000000004,253.45,0.070402778,0:02:17.000,3.4064,7006.4,266.3,879.7,01/09/2021 20:38:24,23866.6,24.263,2021-09-01 20:38:24,36516.0,09-Jan-21 20:38:24:906,00:18:49:45:489,45.324,0.0,24.261999999999997,0.0
138,138,0.038333333,255.3,0.070916667,0:02:18.000,3.4074,7006.4,268.2,886.4,01/09/2021 20:38:25,23873.6,24.266,2021-09-01 20:38:25,,,,,,,
139,139,0.038611111000000004,257.15,0.07143055599999999,0:02:19.000,3.4086,7006.4,270.2,893.0,01/09/2021 20:38:26,23882.0,24.267,2021-09-01 20:38:26,36517.0,09-Jan-21 20:38:26:761,00:18:49:47:344,45.321000000000005,0.0,24.261999999999997,0.0
140,140,0.038888888999999996,259.0,0.07194444400000001,0:02:20.000,3.4095,7000.2,272.1,899.6,01/09/2021 20:38:27,23867.2,24.266,2021-09-01 20:38:27,,,,,,,
141,141,0.039166667,260.85,0.072458333,0:02:21.000,3.4105,7000.2,274.1,906.3,01/09/2021 20:38:28,23874.2,24.263,2021-09-01 20:38:28,36518.0,09-Jan-21 20:38:28:618,00:18:49:49:201,45.318999999999996,0.0,24.261,0.0
142,142,0.039444444,262.7,0.072972222,0:02:22.000,3.4114,7006.4,276.0,912.9,01/09/2021 20:38:29,23901.6,24.261999999999997,2021-09-01 20:38:29,,,,,,,
143,143,0.039722222,264.55,0.07348611099999999,0:02:23.000,3.4123,7000.2,278.0,919.5,01/09/2021 20:38:30,23886.8,24.261,2021-09-01 20:38:30,36519.0,09-Jan-21 20:38:30:475,00:18:49:51:058,45.316,0.0,24.259,0.0
144,144,0.04,266.4,0.07400000000000001,0:02:24.000,3.4139,7006.4,279.9,926.2,01/09/2021 20:38:31,23919.1,24.261,2021-09-01 20:38:31,,,,,,,
145,145,0.040277778,268.25,0.074513889,0:02:25.000,3.4148,7006.4,281.9,932.8,01/09/2021 20:38:32,23925.5,24.261,2021-09-01 20:38:32,36520.0,09-Jan-21 20:38:32:331,00:18:49:52:914,45.313,0.0,24.256999999999998,0.0
146,146,0.040555556,270.1,0.075027778,0:02:26.000,3.4157,7006.4,283.8,939.5,01/09/2021 20:38:33,23931.8,24.26,2021-09-01 20:38:33,,,,,,,
147,147,0.040833333,271.95,0.075541667,0:02:27.000,3.4167,7006.4,285.7,946.1,01/09/2021 20:38:34,23938.8,24.256999999999998,2021-09-01 20:38:34,36521.0,09-Jan-21 20:38:34:188,00:18:49:54:771,45.31,0.0,24.258000000000003,0.0
148,148,0.041111111,273.8,0.076055556,0:02:28.000,3.4176,7000.2,287.7,952.8,01/09/2021 20:38:35,23923.9,24.256,2021-09-01 20:38:35,,,,,,,
149,149,0.041388889,275.65,0.076569444,0:02:29.000,3.4185,7000.2,289.6,959.4,01/09/2021 20:38:36,23930.2,24.254,2021-09-01 20:38:36,36522.0,09-Jan-21 20:38:36:043,00:18:49:56:626,45.306999999999995,0.0,24.26,0.0
150,150,0.041666667000000004,277.5,0.077083333,0:02:30.000,3.4195,7006.4,291.6,966.1,01/09/2021 20:38:37,23958.4,24.255,2021-09-01 20:38:37,36523.0,09-Jan-21 20:38:37:899,00:18:49:58:482,45.305,0.0,24.26,0.0
151,151,0.041944444000000004,279.35,0.07759722200000001,0:02:31.000,3.4207,7000.2,293.5,972.7,01/09/2021 20:38:38,23945.6,24.254,2021-09-01 20:38:38,,,,,,,
152,152,0.042222222000000004,281.2,0.078111111,0:02:32.000,3.4219,7006.4,295.5,979.4,01/09/2021 20:38:39,23975.2,24.254,2021-09-01 20:38:39,36524.0,09-Jan-21 20:38:39:756,00:18:50:00:339,45.303000000000004,0.0,24.259,0.0
153,153,0.0425,283.05,0.078625,0:02:33.000,3.4226,7000.2,297.4,986.0,01/09/2021 20:38:40,23958.9,24.255,2021-09-01 20:38:40,,,,,,,
154,154,0.042777777999999995,284.9,0.079138889,0:02:34.000,3.4238,7000.2,299.4,992.7,01/09/2021 20:38:41,23967.3,24.254,2021-09-01 20:38:41,36525.0,09-Jan-21 20:38:41:611,00:18:50:02:194,45.302,0.0,24.258000000000003,0.0
155,155,0.043055555999999995,286.75,0.079652778,0:02:35.000,3.4247,7006.4,301.3,999.4,01/09/2021 20:38:42,23994.8,24.255,2021-09-01 20:38:42,,,,,,,
156,156,0.043333332999999995,288.6,0.080166667,0:02:36.000,3.4257,7000.2,303.3,1006.0,01/09/2021 20:38:43,23980.6,24.256,2021-09-01 20:38:43,36526.0,09-Jan-21 20:38:43:466,00:18:50:04:049,45.299,0.0,24.258000000000003,0.0
157,157,0.043611110999999994,290.45,0.080680556,0:02:37.000,3.4266,7000.2,305.2,1012.7,01/09/2021 20:38:44,23986.9,24.255,2021-09-01 20:38:44,,,,,,,
158,158,0.043888889,292.3,0.081194444,0:02:38.000,3.4275,7006.4,307.1,1019.4,01/09/2021 20:38:45,24014.4,24.255,2021-09-01 20:38:45,36527.0,09-Jan-21 20:38:45:321,00:18:50:05:904,45.29600000000001,0.0,24.256,0.0
159,159,0.044166667,294.15,0.081708333,0:02:39.000,3.4288,7006.4,309.1,1026.0,01/09/2021 20:38:46,24023.5,24.255,2021-09-01 20:38:46,,,,,,,
160,160,0.04444444400000001,296.0,0.082222222,0:02:40.000,3.4297,7000.2,311.0,1032.7,01/09/2021 20:38:47,24008.6,24.256,2021-09-01 20:38:47,36528.0,09-Jan-21 20:38:47:179,00:18:50:07:762,45.294,0.0,24.256,0.0
161,161,0.044722222,297.85,0.082736111,0:02:41.000,3.4303,7000.2,313.0,1039.4,01/09/2021 20:38:48,24012.8,24.259,2021-09-01 20:38:48,,,,,,,
162,162,0.045,299.7,0.08325,0:02:42.000,3.4312,7006.4,314.9,1046.0,01/09/2021 20:38:49,24040.4,24.261999999999997,2021-09-01 20:38:49,36529.0,09-Jan-21 20:38:49:036,00:18:50:09:619,45.292,0.0,24.255,0.0
163,163,0.045277778,301.55,0.08376388900000001,0:02:43.000,3.4322,7006.4,316.9,1052.7,01/09/2021 20:38:50,24047.4,24.263,2021-09-01 20:38:50,36530.0,09-Jan-21 20:38:50:892,00:18:50:11:475,45.291000000000004,0.0,24.254,0.0
164,164,0.045555556,303.4,0.08427777800000001,0:02:44.000,3.4331,7000.2,318.8,1059.4,01/09/2021 20:38:51,24032.4,24.263,2021-09-01 20:38:51,,,,,,,
165,165,0.045833333,305.25,0.08479166699999999,0:02:45.000,3.434,7000.2,320.8,1066.1,01/09/2021 20:38:52,24038.7,24.261999999999997,2021-09-01 20:38:52,36531.0,09-Jan-21 20:38:52:749,00:18:50:13:332,45.288999999999994,0.0,24.252,0.0
166,166,0.046111110999999996,307.1,0.08530555599999999,0:02:46.000,3.435,7006.4,322.7,1072.8,01/09/2021 20:38:53,24067.0,24.261999999999997,2021-09-01 20:38:53,,,,,,,
167,167,0.046388889,308.95,0.08581944400000001,0:02:47.000,3.4359,7006.4,324.7,1079.4,01/09/2021 20:38:54,24073.3,24.261,2021-09-01 20:38:54,36532.0,09-Jan-21 20:38:54:606,00:18:50:15:189,45.287,0.0,24.252,0.0
168,168,0.046666667,310.8,0.08633333300000001,0:02:48.000,3.4371,7006.4,326.6,1086.1,01/09/2021 20:38:55,24081.7,24.261,2021-09-01 20:38:55,,,,,,,
169,169,0.046944444,312.65,0.08684722199999999,0:02:49.000,3.4378,7000.2,328.5,1092.8,01/09/2021 20:38:56,24065.3,24.259,2021-09-01 20:38:56,36533.0,09-Jan-21 20:38:56:462,00:18:50:17:045,45.285,0.0,24.252,0.0
170,170,0.047222222,314.5,0.08736111099999999,0:02:50.000,3.4387,7006.4,330.5,1099.5,01/09/2021 20:38:57,24092.9,24.256,2021-09-01 20:38:57,,,,,,,
171,171,0.0475,316.35,0.087875,0:02:51.000,3.4396,7000.2,332.4,1106.2,01/09/2021 20:38:58,24077.9,24.256,2021-09-01 20:38:58,36534.0,09-Jan-21 20:38:58:318,00:18:50:18:901,45.283,0.0,24.253,0.0
172,172,0.047777778,318.2,0.088388889,0:02:52.000,3.4406,7000.2,334.4,1112.9,01/09/2021 20:38:59,24084.9,24.256,2021-09-01 20:38:59,,,,,,,
173,173,0.048055556,320.05,0.088902778,0:02:53.000,3.4415,7006.4,336.3,1119.6,01/09/2021 20:39:00,24112.5,24.256999999999998,2021-09-01 20:39:00,36535.0,09-Jan-21 20:39:00:174,00:18:50:20:757,45.281000000000006,0.0,24.254,0.0
174,174,0.048333333,321.9,0.08941666699999999,0:02:54.000,3.4421,7000.2,338.3,1126.3,01/09/2021 20:39:01,24095.4,24.259,2021-09-01 20:39:01,,,,,,,
175,175,0.048611111,323.75,0.089930556,0:02:55.000,3.443,7006.4,340.2,1133.0,01/09/2021 20:39:02,24123.0,24.259,2021-09-01 20:39:02,36536.0,09-Jan-21 20:39:02:032,00:18:50:22:615,45.278,0.0,24.254,0.0
176,176,0.048888889000000005,325.6,0.090444444,0:02:56.000,3.4443,7000.2,342.2,1139.7,01/09/2021 20:39:03,24110.8,24.256,2021-09-01 20:39:03,36537.0,09-Jan-21 20:39:03:888,00:18:50:24:471,45.276,0.0,24.250999999999998,0.0
177,177,0.049166667000000004,327.45,0.090958333,0:02:57.000,3.4452,7006.4,344.1,1146.4,01/09/2021 20:39:04,24138.4,24.256999999999998,2021-09-01 20:39:04,,,,,,,
178,178,0.049444444000000004,329.3,0.09147222199999999,0:02:58.000,3.4458,7000.2,346.1,1153.1,01/09/2021 20:39:05,24121.3,24.256,2021-09-01 20:39:05,36538.0,09-Jan-21 20:39:05:744,00:18:50:26:327,45.273,0.0,24.250999999999998,0.0
179,179,0.049722222,331.15,0.091986111,0:02:59.000,3.4468,7006.4,348.0,1159.8,01/09/2021 20:39:06,24149.7,24.256,2021-09-01 20:39:06,,,,,,,
180,180,0.05,333.0,0.0925,0:03:00.000,3.4477,7006.4,349.9,1166.5,01/09/2021 20:39:07,24156.0,24.255,2021-09-01 20:39:07,36539.0,09-Jan-21 20:39:07:601,00:18:50:28:184,45.271,0.0,24.252,0.0
181,181,0.050277777999999995,334.85,0.093013889,0:03:01.000,3.4483,7006.4,351.9,1173.2,01/09/2021 20:39:08,24160.2,24.256,2021-09-01 20:39:08,,,,,,,
182,182,0.050555555999999995,336.7,0.093527778,0:03:02.000,3.4492,7000.2,353.8,1179.9,01/09/2021 20:39:09,24145.1,24.256,2021-09-01 20:39:09,36540.0,09-Jan-21 20:39:09:458,00:18:50:30:041,45.269,0.0,24.252,0.0
183,183,0.050833333,338.55,0.094041667,0:03:03.000,3.4502,7006.4,355.8,1186.6,01/09/2021 20:39:10,24173.5,24.256999999999998,2021-09-01 20:39:10,,,,,,,
184,184,0.051111110999999994,340.4,0.094555556,0:03:04.000,3.4508,7000.2,357.7,1193.3,01/09/2021 20:39:11,24156.3,24.256999999999998,2021-09-01 20:39:11,36541.0,09-Jan-21 20:39:11:313,00:18:50:31:896,45.268,0.0,24.250999999999998,0.0
185,185,0.05138888900000001,342.25,0.095069444,0:03:05.000,3.452,7006.4,359.7,1200.1,01/09/2021 20:39:12,24186.1,24.256,2021-09-01 20:39:12,,,,,,,
186,186,0.051666667,344.1,0.095583333,0:03:06.000,3.453,7006.4,361.6,1206.8,01/09/2021 20:39:13,24193.1,24.254,2021-09-01 20:39:13,36542.0,09-Jan-21 20:39:13:169,00:18:50:33:752,45.266000000000005,0.0,24.250999999999998,0.0
187,187,0.051944444000000006,345.95,0.096097222,0:03:07.000,3.4536,7006.4,363.6,1213.5,01/09/2021 20:39:14,24197.3,24.254,2021-09-01 20:39:14,,,,,,,
188,188,0.052222222,347.8,0.096611111,0:03:08.000,3.4545,7006.4,365.5,1220.2,01/09/2021 20:39:15,24203.6,24.255,2021-09-01 20:39:15,36543.0,09-Jan-21 20:39:15:026,00:18:50:35:609,45.265,0.0,24.250999999999998,0.0
189,189,0.0525,349.65,0.097125,0:03:09.000,3.4554,7000.2,367.5,1226.9,01/09/2021 20:39:16,24188.5,24.255,2021-09-01 20:39:16,36544.0,09-Jan-21 20:39:16:881,00:18:50:37:464,45.263000000000005,0.0,24.252,0.0
190,190,0.052777778,351.5,0.097638889,0:03:10.000,3.4561,7000.2,369.4,1233.6,01/09/2021 20:39:17,24193.4,24.256,2021-09-01 20:39:17,,,,,,,
191,191,0.053055556,353.35,0.09815277800000001,0:03:11.000,3.457,7006.4,371.3,1240.4,01/09/2021 20:39:18,24221.1,24.256999999999998,2021-09-01 20:39:18,36545.0,09-Jan-21 20:39:18:738,00:18:50:39:321,45.261,0.0,24.252,0.0
192,192,0.053333333,355.2,0.09866666699999999,0:03:12.000,3.4579,7006.4,373.3,1247.1,01/09/2021 20:39:19,24227.4,24.256999999999998,2021-09-01 20:39:19,,,,,,,
193,193,0.053611110999999996,357.05,0.099180556,0:03:13.000,3.4585,7006.4,375.2,1253.8,01/09/2021 20:39:20,24231.6,24.256999999999998,2021-09-01 20:39:20,36546.0,09-Jan-21 20:39:20:593,00:18:50:41:176,45.25899999999999,0.0,24.250999999999998,0.0
194,194,0.053888889,358.9,0.09969444400000001,0:03:14.000,3.4598,7006.4,377.2,1260.5,01/09/2021 20:39:21,24240.7,24.255,2021-09-01 20:39:21,,,,,,,
195,195,0.054166667,360.75,0.10020833300000001,0:03:15.000,3.4604,7006.4,379.1,1267.3,01/09/2021 20:39:22,24244.9,24.256,2021-09-01 20:39:22,36547.0,09-Jan-21 20:39:22:453,00:18:50:43:036,45.257,0.0,24.248,0.0
196,196,0.054444444,362.6,0.10072222199999999,0:03:16.000,3.4613,7006.4,381.1,1274.0,01/09/2021 20:39:23,24251.3,24.256999999999998,2021-09-01 20:39:23,,,,,,,
197,197,0.054722222,364.45,0.10123611099999999,0:03:17.000,3.4619,7006.4,383.0,1280.7,01/09/2021 20:39:24,24255.5,24.259,2021-09-01 20:39:24,36548.0,09-Jan-21 20:39:24:309,00:18:50:44:892,45.255,0.0,24.247,0.0
198,198,0.055,366.3,0.10175,0:03:18.000,3.4629,7000.2,385.0,1287.5,01/09/2021 20:39:25,24241.0,24.26,2021-09-01 20:39:25,,,,,,,
199,199,0.055277778,368.15,0.10226388900000001,0:03:19.000,3.4635,7000.2,386.9,1294.2,01/09/2021 20:39:26,24245.2,24.261,2021-09-01 20:39:26,36549.0,09-Jan-21 20:39:26:166,00:18:50:46:749,45.254,0.0,24.247,0.0
200,200,0.055555556,370.0,0.10277777800000001,0:03:20.000,3.4644,7000.2,388.9,1301.0,01/09/2021 20:39:27,24251.5,24.263,2021-09-01 20:39:27,,,,,,,
201,201,0.055833333,371.85,0.10329166699999999,0:03:21.000,3.465,7006.4,390.8,1307.7,01/09/2021 20:39:28,24277.2,24.265,2021-09-01 20:39:28,36550.0,09-Jan-21 20:39:28:021,00:18:50:48:604,45.251999999999995,0.0,24.247,0.0
202,202,0.056111111,373.7,0.103805556,0:03:22.000,3.466,7006.4,392.7,1314.4,01/09/2021 20:39:29,24284.2,24.265,2021-09-01 20:39:29,36551.0,09-Jan-21 20:39:29:879,00:18:50:50:462,45.251000000000005,0.0,24.248,0.0
203,203,0.056388889000000005,375.55,0.104319444,0:03:23.000,3.4669,7006.4,394.7,1321.2,01/09/2021 20:39:30,24290.5,24.264,2021-09-01 20:39:30,,,,,,,
204,204,0.056666667000000004,377.4,0.104833333,0:03:24.000,3.4678,7000.2,396.6,1327.9,01/09/2021 20:39:31,24275.3,24.266,2021-09-01 20:39:31,36552.0,09-Jan-21 20:39:31:735,00:18:50:52:318,45.248999999999995,0.0,24.248,0.0
205,205,0.056944444000000004,379.25,0.10534722199999999,0:03:25.000,3.4685,7000.2,398.6,1334.7,01/09/2021 20:39:32,24280.2,24.267,2021-09-01 20:39:32,,,,,,,
206,206,0.057222222,381.1,0.105861111,0:03:26.000,3.4691,7006.4,400.5,1341.4,01/09/2021 20:39:33,24305.9,24.268,2021-09-01 20:39:33,36553.0,09-Jan-21 20:39:33:591,00:18:50:54:174,45.247,0.0,24.25,0.0
207,207,0.0575,382.95,0.106375,0:03:27.000,3.47,7000.2,402.5,1348.2,01/09/2021 20:39:34,24290.7,24.27,2021-09-01 20:39:34,,,,,,,
208,208,0.057777777999999995,384.8,0.106888889,0:03:28.000,3.4709,7006.4,404.4,1354.9,01/09/2021 20:39:35,24318.5,24.271,2021-09-01 20:39:35,36554.0,09-Jan-21 20:39:35:448,00:18:50:56:031,45.246,0.0,24.252,0.0
209,209,0.058055555999999994,386.65,0.107402778,0:03:29.000,3.4716,7006.4,406.4,1361.7,01/09/2021 20:39:36,24323.4,24.273000000000003,2021-09-01 20:39:36,,,,,,,
210,210,0.058333333,388.5,0.107916667,0:03:30.000,3.4722,7006.4,408.3,1368.4,01/09/2021 20:39:37,24327.6,24.273000000000003,2021-09-01 20:39:37,36555.0,09-Jan-21 20:39:37:305,00:18:50:57:888,45.243,0.0,24.254,0.0
211,211,0.058611110999999994,390.35,0.108430556,0:03:31.000,3.4731,7006.4,410.3,1375.2,01/09/2021 20:39:38,24333.9,24.272,2021-09-01 20:39:38,,,,,,,
212,212,0.05888888900000001,392.2,0.108944444,0:03:32.000,3.4737,7006.4,412.2,1381.9,01/09/2021 20:39:39,24338.1,24.271,2021-09-01 20:39:39,36556.0,09-Jan-21 20:39:39:160,00:18:50:59:743,45.242,0.0,24.253,0.0
213,213,0.059166667,394.05,0.109458333,0:03:33.000,3.4747,7006.4,414.1,1388.7,01/09/2021 20:39:40,24345.1,24.27,2021-09-01 20:39:40,,,,,,,
214,214,0.059444444000000006,395.9,0.109972222,0:03:34.000,3.4756,7000.2,416.1,1395.5,01/09/2021 20:39:41,24329.9,24.269000000000002,2021-09-01 20:39:41,36557.0,09-Jan-21 20:39:41:017,00:18:51:01:600,45.238,0.0,24.253,0.0
215,215,0.059722222,397.75,0.110486111,0:03:35.000,3.4762,7006.4,418.0,1402.2,01/09/2021 20:39:42,24355.6,24.267,2021-09-01 20:39:42,36558.0,09-Jan-21 20:39:42:873,00:18:51:03:456,45.236000000000004,0.0,24.253,0.0
216,216,0.06,399.6,0.111,0:03:36.000,3.4768,7006.4,420.0,1409.0,01/09/2021 20:39:43,24359.9,24.268,2021-09-01 20:39:43,,,,,,,
217,217,0.060277778,401.45,0.111513889,0:03:37.000,3.4778,7006.4,421.9,1415.8,01/09/2021 20:39:44,24366.9,24.269000000000002,2021-09-01 20:39:44,36559.0,09-Jan-21 20:39:44:729,00:18:51:05:312,45.236000000000004,0.0,24.253,0.0
218,218,0.060555555999999996,403.3,0.11202777800000001,0:03:38.000,3.4784,7006.4,423.9,1422.5,01/09/2021 20:39:45,24371.1,24.271,2021-09-01 20:39:45,,,,,,,
219,219,0.060833332999999996,405.15,0.112541667,0:03:39.000,3.479,7000.2,425.8,1429.3,01/09/2021 20:39:46,24353.7,24.275,2021-09-01 20:39:46,36560.0,09-Jan-21 20:39:46:585,00:18:51:07:168,45.233999999999995,0.0,24.253,0.0
220,220,0.061111110999999996,407.0,0.113055556,0:03:40.000,3.4799,7000.2,427.8,1436.1,01/09/2021 20:39:47,24360.0,24.276999999999997,2021-09-01 20:39:47,,,,,,,
221,221,0.061388889,408.85,0.113569444,0:03:41.000,3.4805,7006.4,429.7,1442.8,01/09/2021 20:39:48,24385.8,24.28,2021-09-01 20:39:48,36561.0,09-Jan-21 20:39:48:440,00:18:51:09:023,45.23,0.0,24.252,0.0
222,222,0.061666667,410.7,0.11408333300000001,0:03:42.000,3.4812,7006.4,431.7,1449.6,01/09/2021 20:39:49,24390.7,24.281999999999996,2021-09-01 20:39:49,,,,,,,
223,223,0.061944444,412.55,0.114597222,0:03:43.000,3.4824,7000.2,433.6,1456.4,01/09/2021 20:39:50,24377.5,24.283,2021-09-01 20:39:50,36562.0,09-Jan-21 20:39:50:296,00:18:51:10:879,45.228,0.0,24.25,0.0
224,224,0.062222222,414.4,0.115111111,0:03:44.000,3.483,7006.4,435.5,1463.2,01/09/2021 20:39:51,24403.3,24.285,2021-09-01 20:39:51,,,,,,,
225,225,0.0625,416.25,0.115625,0:03:45.000,3.4836,7000.2,437.5,1469.9,01/09/2021 20:39:52,24385.9,24.289,2021-09-01 20:39:52,36563.0,09-Jan-21 20:39:52:152,00:18:51:12:735,45.227,0.0,24.25,0.0
226,226,0.06277777799999999,418.1,0.11613888900000001,0:03:46.000,3.4846,7006.4,439.4,1476.7,01/09/2021 20:39:53,24414.5,24.291999999999998,2021-09-01 20:39:53,,,,,,,
227,227,0.063055556,419.95,0.11665277800000001,0:03:47.000,3.4852,7000.2,441.4,1483.5,01/09/2021 20:39:54,24397.1,24.293000000000003,2021-09-01 20:39:54,36564.0,09-Jan-21 20:39:54:008,00:18:51:14:591,45.226000000000006,0.0,24.250999999999998,0.0
228,228,0.06333333299999999,421.8,0.11716666699999999,0:03:48.000,3.4858,7006.4,443.3,1490.3,01/09/2021 20:39:55,24422.9,24.293000000000003,2021-09-01 20:39:55,36565.0,09-Jan-21 20:39:55:864,00:18:51:16:447,45.225,0.0,24.252,0.0
229,229,0.063611111,423.65,0.11768055599999999,0:03:49.000,3.4864,7006.4,445.3,1497.1,01/09/2021 20:39:56,24427.1,24.295,2021-09-01 20:39:56,,,,,,,
230,230,0.063888889,425.5,0.11819444400000001,0:03:50.000,3.4874,7000.2,447.2,1503.8,01/09/2021 20:39:57,24412.5,24.295,2021-09-01 20:39:57,36566.0,09-Jan-21 20:39:57:722,00:18:51:18:305,45.224,0.0,24.252,0.0
231,231,0.064166667,427.35,0.11870833300000001,0:03:51.000,3.488,7000.2,449.2,1510.6,01/09/2021 20:39:58,24416.7,24.296,2021-09-01 20:39:58,,,,,,,
232,232,0.064444444,429.2,0.11922222199999999,0:03:52.000,3.4886,7006.4,451.1,1517.4,01/09/2021 20:39:59,24442.5,24.299,2021-09-01 20:39:59,36567.0,09-Jan-21 20:39:59:579,00:18:51:20:162,45.223,0.0,24.253,0.0
233,233,0.064722222,431.05,0.11973611099999999,0:03:53.000,3.4898,7000.2,453.1,1524.2,01/09/2021 20:40:00,24429.3,24.301,2021-09-01 20:40:00,,,,,,,
234,234,0.065,432.9,0.12025,0:03:54.000,3.4905,7000.2,455.0,1531.0,01/09/2021 20:40:01,24434.2,24.303,2021-09-01 20:40:01,36568.0,09-Jan-21 20:40:01:435,00:18:51:22:018,45.221000000000004,0.0,24.252,0.0
235,235,0.065277778,434.75,0.120763889,0:03:55.000,3.4911,7000.2,456.9,1537.8,01/09/2021 20:40:02,24438.4,24.304000000000002,2021-09-01 20:40:02,,,,,,,
236,236,0.065555556,436.6,0.121277778,0:03:56.000,3.4917,7006.4,458.9,1544.6,01/09/2021 20:40:03,24464.2,24.305,2021-09-01 20:40:03,36569.0,09-Jan-21 20:40:03:292,00:18:51:23:875,45.22,0.0,24.253,0.0
237,237,0.065833333,438.45,0.12179166699999999,0:03:57.000,3.4923,7006.4,460.8,1551.4,01/09/2021 20:40:04,24468.5,24.305999999999997,2021-09-01 20:40:04,,,,,,,
238,238,0.066111111,440.3,0.122305556,0:03:58.000,3.4929,7006.4,462.8,1558.2,01/09/2021 20:40:05,24472.7,24.305,2021-09-01 20:40:05,36570.0,09-Jan-21 20:40:05:148,00:18:51:25:731,45.218999999999994,0.0,24.253,0.0
239,239,0.066388889,442.15,0.122819444,0:03:59.000,3.4936,7006.4,464.7,1565.0,01/09/2021 20:40:06,24477.6,24.304000000000002,2021-09-01 20:40:06,,,,,,,
240,240,0.066666667,444.0,0.123333333,0:04:00.000,3.4945,7000.2,466.7,1571.8,01/09/2021 20:40:07,24462.2,24.303,2021-09-01 20:40:07,36571.0,09-Jan-21 20:40:07:003,00:18:51:27:586,45.218999999999994,0.0,24.256,0.0
241,241,0.066944444,445.85,0.12384722199999999,0:04:01.000,3.4951,7006.4,468.6,1578.6,01/09/2021 20:40:08,24488.1,24.303,2021-09-01 20:40:08,36572.0,09-Jan-21 20:40:08:858,00:18:51:29:441,45.217,0.0,24.256999999999998,0.0
242,242,0.067222222,447.7,0.124361111,0:04:02.000,3.4957,7006.4,470.6,1585.4,01/09/2021 20:40:09,24492.3,24.304000000000002,2021-09-01 20:40:09,,,,,,,
243,243,0.0675,449.55,0.124875,0:04:03.000,3.4964,7006.4,472.5,1592.2,01/09/2021 20:40:10,24497.2,24.305999999999997,2021-09-01 20:40:10,36573.0,09-Jan-21 20:40:10:714,00:18:51:31:297,45.216,0.0,24.259,0.0
